topic_id,macro_topic,source,year,year_frequency,year_document_count,denominator_source_docs_in_macro_topic,relative_share_of_macro_topic_source_docs,annual_source_macro_document_count,annual_document_prevalence
academic_T3::academic_T3_PG20,T3,academic,2008,4,4,59261,6.74980172457434e-05,310,0.012903225806451613
academic_T3::academic_T3_PG20,T3,academic,2009,3,3,59261,5.0623512934307556e-05,366,0.00819672131147541
academic_T3::academic_T3_PG20,T3,academic,2010,5,5,59261,8.437252155717925e-05,510,0.00980392156862745
academic_T3::academic_T3_PG20,T3,academic,2011,3,3,59261,5.0623512934307556e-05,559,0.005366726296958855
academic_T3::academic_T3_PG20,T3,academic,2012,7,7,59261,0.00011812153018005096,737,0.009497964721845319
academic_T3::academic_T3_PG20,T3,academic,2013,11,11,59261,0.00018561954742579438,848,0.012971698113207548
academic_T3::academic_T3_PG20,T3,academic,2014,10,10,59261,0.0001687450431143585,986,0.010141987829614604
academic_T3::academic_T3_PG20,T3,academic,2015,8,8,59261,0.0001349960344914868,1111,0.0072007200720072
academic_T3::academic_T3_PG20,T3,academic,2016,14,14,59261,0.00023624306036010192,1187,0.011794439764111205
academic_T3::academic_T3_PG20,T3,academic,2017,12,12,59261,0.00020249405173723023,1573,0.007628734901462174
academic_T3::academic_T3_PG20,T3,academic,2018,37,37,59261,0.0006243566595231265,2404,0.015391014975041598
academic_T3::academic_T3_PG20,T3,academic,2019,44,44,59261,0.0007424781897031775,3687,0.011933821535123406
academic_T3::academic_T3_PG20,T3,academic,2020,64,64,59261,0.0010799682759318945,4362,0.014672168729940394
academic_T3::academic_T3_PG20,T3,academic,2021,69,69,59261,0.0011643407974890737,5381,0.012822895372607323
academic_T3::academic_T3_PG20,T3,academic,2022,78,78,59261,0.0013162113362919965,6028,0.012939615129396152
academic_T3::academic_T3_PG20,T3,academic,2023,150,150,59261,0.0025311756467153775,8480,0.01768867924528302
academic_T3::academic_T3_PG20,T3,academic,2024,240,240,59261,0.004049881034744605,13117,0.018296866661584203
academic_T3::academic_T3_PG20,T3,academic,2025,111,111,59261,0.0018730699785693796,6416,0.01730049875311721
academic_T3::academic_T3_PG23,T3,academic,2000,0,0,59261,0.0,88,0.0
academic_T3::academic_T3_PG23,T3,academic,2001,0,0,59261,0.0,88,0.0
academic_T3::academic_T3_PG23,T3,academic,2002,0,0,59261,0.0,115,0.0
academic_T3::academic_T3_PG23,T3,academic,2003,0,0,59261,0.0,141,0.0
academic_T3::academic_T3_PG23,T3,academic,2004,0,0,59261,0.0,141,0.0
academic_T3::academic_T3_PG23,T3,academic,2005,0,0,59261,0.0,167,0.0
academic_T3::academic_T3_PG23,T3,academic,2006,1,1,59261,1.687450431143585e-05,203,0.0049261083743842365
academic_T3::academic_T3_PG23,T3,academic,2007,1,1,59261,1.687450431143585e-05,256,0.00390625
academic_T3::academic_T3_PG23,T3,academic,2008,0,0,59261,0.0,310,0.0
academic_T3::academic_T3_PG23,T3,academic,2009,0,0,59261,0.0,366,0.0
academic_T3::academic_T3_PG23,T3,academic,2010,1,1,59261,1.687450431143585e-05,510,0.00196078431372549
academic_T3::academic_T3_PG23,T3,academic,2011,0,0,59261,0.0,559,0.0
academic_T3::academic_T3_PG23,T3,academic,2012,1,1,59261,1.687450431143585e-05,737,0.0013568521031207597
academic_T3::academic_T3_PG23,T3,academic,2013,1,1,59261,1.687450431143585e-05,848,0.0011792452830188679
academic_T3::academic_T3_PG23,T3,academic,2014,4,4,59261,6.74980172457434e-05,986,0.004056795131845842
academic_T3::academic_T3_PG23,T3,academic,2015,3,3,59261,5.0623512934307556e-05,1111,0.0027002700270027003
academic_T3::academic_T3_PG23,T3,academic,2016,1,1,59261,1.687450431143585e-05,1187,0.0008424599831508003
academic_T3::academic_T3_PG23,T3,academic,2017,5,5,59261,8.437252155717925e-05,1573,0.003178639542275906
academic_T3::academic_T3_PG23,T3,academic,2018,6,6,59261,0.00010124702586861511,2404,0.0024958402662229617
academic_T3::academic_T3_PG23,T3,academic,2019,19,19,59261,0.0003206155819172812,3687,0.005153241117439653
academic_T3::academic_T3_PG23,T3,academic,2020,27,27,59261,0.00045561161640876797,4362,0.006189821182943604
academic_T3::academic_T3_PG23,T3,academic,2021,20,20,59261,0.000337490086228717,5381,0.003716781267422412
academic_T3::academic_T3_PG23,T3,academic,2022,32,32,59261,0.0005399841379659472,6028,0.0053085600530856005
academic_T3::academic_T3_PG23,T3,academic,2023,75,75,59261,0.0012655878233576888,8480,0.00884433962264151
academic_T3::academic_T3_PG23,T3,academic,2024,98,98,59261,0.0016537014225207136,13117,0.007471220553480216
academic_T3::academic_T3_PG23,T3,academic,2025,44,44,59261,0.0007424781897031775,6416,0.00685785536159601
academic_T3::academic_T3_PG24,T3,academic,2000,0,0,59261,0.0,88,0.0
academic_T3::academic_T3_PG24,T3,academic,2001,0,0,59261,0.0,88,0.0
academic_T3::academic_T3_PG24,T3,academic,2002,0,0,59261,0.0,115,0.0
academic_T3::academic_T3_PG24,T3,academic,2003,0,0,59261,0.0,141,0.0
academic_T3::academic_T3_PG24,T3,academic,2004,0,0,59261,0.0,141,0.0
academic_T3::academic_T3_PG24,T3,academic,2005,2,2,59261,3.37490086228717e-05,167,0.011976047904191617
academic_T3::academic_T3_PG24,T3,academic,2006,1,1,59261,1.687450431143585e-05,203,0.0049261083743842365
academic_T3::academic_T3_PG24,T3,academic,2007,0,0,59261,0.0,256,0.0
academic_T3::academic_T3_PG24,T3,academic,2008,2,2,59261,3.37490086228717e-05,310,0.0064516129032258064
academic_T3::academic_T3_PG24,T3,academic,2009,2,2,59261,3.37490086228717e-05,366,0.00546448087431694
academic_T3::academic_T3_PG24,T3,academic,2010,4,4,59261,6.74980172457434e-05,510,0.00784313725490196
academic_T3::academic_T3_PG24,T3,academic,2011,2,2,59261,3.37490086228717e-05,559,0.0035778175313059034
academic_T3::academic_T3_PG24,T3,academic,2012,1,1,59261,1.687450431143585e-05,737,0.0013568521031207597
academic_T3::academic_T3_PG24,T3,academic,2013,6,6,59261,0.00010124702586861511,848,0.007075471698113208
academic_T3::academic_T3_PG24,T3,academic,2014,6,6,59261,0.00010124702586861511,986,0.006085192697768763
academic_T3::academic_T3_PG24,T3,academic,2015,8,8,59261,0.0001349960344914868,1111,0.0072007200720072
academic_T3::academic_T3_PG24,T3,academic,2016,6,6,59261,0.00010124702586861511,1187,0.005054759898904802
academic_T3::academic_T3_PG24,T3,academic,2017,23,23,59261,0.0003881135991630246,1573,0.014621741894469168
academic_T3::academic_T3_PG24,T3,academic,2018,26,26,59261,0.00043873711209733215,2404,0.010815307820299502
academic_T3::academic_T3_PG24,T3,academic,2019,30,30,59261,0.0005062351293430756,3687,0.008136696501220505
academic_T3::academic_T3_PG24,T3,academic,2020,55,55,59261,0.0009280977371289718,4362,0.012608895002292526
academic_T3::academic_T3_PG24,T3,academic,2021,54,54,59261,0.0009112232328175359,5381,0.010035309422040513
academic_T3::academic_T3_PG24,T3,academic,2022,67,67,59261,0.001130591788866202,6028,0.011114797611147977
academic_T3::academic_T3_PG24,T3,academic,2023,72,72,59261,0.0012149643104233812,8480,0.008490566037735849
academic_T3::academic_T3_PG24,T3,academic,2024,109,109,59261,0.0018393209699465079,13117,0.008309826942136158
academic_T3::academic_T3_PG24,T3,academic,2025,46,46,59261,0.0007762271983260492,6416,0.007169576059850374
academic_T3::academic_T3_PG26,T3,academic,2000,2,2,59261,3.37490086228717e-05,88,0.022727272727272728
academic_T3::academic_T3_PG26,T3,academic,2001,0,0,59261,0.0,88,0.0
academic_T3::academic_T3_PG26,T3,academic,2002,0,0,59261,0.0,115,0.0
academic_T3::academic_T3_PG26,T3,academic,2003,2,2,59261,3.37490086228717e-05,141,0.014184397163120567
academic_T3::academic_T3_PG26,T3,academic,2004,2,2,59261,3.37490086228717e-05,141,0.014184397163120567
academic_T3::academic_T3_PG26,T3,academic,2005,2,2,59261,3.37490086228717e-05,167,0.011976047904191617
academic_T3::academic_T3_PG26,T3,academic,2006,0,0,59261,0.0,203,0.0
academic_T3::academic_T3_PG26,T3,academic,2007,1,1,59261,1.687450431143585e-05,256,0.00390625
academic_T3::academic_T3_PG26,T3,academic,2008,2,2,59261,3.37490086228717e-05,310,0.0064516129032258064
academic_T3::academic_T3_PG26,T3,academic,2009,4,4,59261,6.74980172457434e-05,366,0.01092896174863388
academic_T3::academic_T3_PG26,T3,academic,2010,4,4,59261,6.74980172457434e-05,510,0.00784313725490196
academic_T3::academic_T3_PG26,T3,academic,2011,3,3,59261,5.0623512934307556e-05,559,0.005366726296958855
academic_T3::academic_T3_PG26,T3,academic,2012,9,9,59261,0.00015187053880292266,737,0.012211668928086838
academic_T3::academic_T3_PG26,T3,academic,2013,7,7,59261,0.00011812153018005096,848,0.008254716981132075
academic_T3::academic_T3_PG26,T3,academic,2014,8,8,59261,0.0001349960344914868,986,0.008113590263691683
academic_T3::academic_T3_PG26,T3,academic,2015,7,7,59261,0.00011812153018005096,1111,0.0063006300630063005
academic_T3::academic_T3_PG26,T3,academic,2016,13,13,59261,0.00021936855604866607,1187,0.010951979780960405
academic_T3::academic_T3_PG26,T3,academic,2017,13,13,59261,0.00021936855604866607,1573,0.008264462809917356
academic_T3::academic_T3_PG26,T3,academic,2018,18,18,59261,0.0003037410776058453,2404,0.0074875207986688855
academic_T3::academic_T3_PG26,T3,academic,2019,34,34,59261,0.000573733146588819,3687,0.009221589368049905
academic_T3::academic_T3_PG26,T3,academic,2020,28,28,59261,0.00047248612072020384,4362,0.006419073819348923
academic_T3::academic_T3_PG26,T3,academic,2021,41,41,59261,0.0006918546767688699,5381,0.007619401598215945
academic_T3::academic_T3_PG26,T3,academic,2022,32,32,59261,0.0005399841379659472,6028,0.0053085600530856005
academic_T3::academic_T3_PG26,T3,academic,2023,54,54,59261,0.0009112232328175359,8480,0.006367924528301887
academic_T3::academic_T3_PG26,T3,academic,2024,98,98,59261,0.0016537014225207136,13117,0.007471220553480216
academic_T3::academic_T3_PG26,T3,academic,2025,41,41,59261,0.0006918546767688699,6416,0.006390274314214464
academic_T3::academic_T3_PG29,T3,academic,2000,1,1,59261,1.687450431143585e-05,88,0.011363636363636364
academic_T3::academic_T3_PG29,T3,academic,2001,2,2,59261,3.37490086228717e-05,88,0.022727272727272728
academic_T3::academic_T3_PG29,T3,academic,2002,0,0,59261,0.0,115,0.0
academic_T3::academic_T3_PG29,T3,academic,2003,0,0,59261,0.0,141,0.0
academic_T3::academic_T3_PG29,T3,academic,2004,1,1,59261,1.687450431143585e-05,141,0.0070921985815602835
academic_T3::academic_T3_PG29,T3,academic,2005,0,0,59261,0.0,167,0.0
academic_T3::academic_T3_PG29,T3,academic,2006,1,1,59261,1.687450431143585e-05,203,0.0049261083743842365
academic_T3::academic_T3_PG29,T3,academic,2007,0,0,59261,0.0,256,0.0
academic_T3::academic_T3_PG29,T3,academic,2008,0,0,59261,0.0,310,0.0
academic_T3::academic_T3_PG29,T3,academic,2009,3,3,59261,5.0623512934307556e-05,366,0.00819672131147541
academic_T3::academic_T3_PG29,T3,academic,2010,4,4,59261,6.74980172457434e-05,510,0.00784313725490196
academic_T3::academic_T3_PG29,T3,academic,2011,1,1,59261,1.687450431143585e-05,559,0.0017889087656529517
academic_T3::academic_T3_PG29,T3,academic,2012,8,8,59261,0.0001349960344914868,737,0.010854816824966078
academic_T3::academic_T3_PG29,T3,academic,2013,2,2,59261,3.37490086228717e-05,848,0.0023584905660377358
academic_T3::academic_T3_PG29,T3,academic,2014,1,1,59261,1.687450431143585e-05,986,0.0010141987829614604
academic_T3::academic_T3_PG29,T3,academic,2015,5,5,59261,8.437252155717925e-05,1111,0.004500450045004501
academic_T3::academic_T3_PG29,T3,academic,2016,0,0,59261,0.0,1187,0.0
academic_T3::academic_T3_PG29,T3,academic,2017,4,4,59261,6.74980172457434e-05,1573,0.0025429116338207248
academic_T3::academic_T3_PG29,T3,academic,2018,4,4,59261,6.74980172457434e-05,2404,0.0016638935108153079
academic_T3::academic_T3_PG29,T3,academic,2019,7,7,59261,0.00011812153018005096,3687,0.001898562516951451
academic_T3::academic_T3_PG29,T3,academic,2020,10,10,59261,0.0001687450431143585,4362,0.0022925263640531865
academic_T3::academic_T3_PG29,T3,academic,2021,9,9,59261,0.00015187053880292266,5381,0.0016725515703400855
academic_T3::academic_T3_PG29,T3,academic,2022,19,19,59261,0.0003206155819172812,6028,0.0031519575315195753
academic_T3::academic_T3_PG29,T3,academic,2023,23,23,59261,0.0003881135991630246,8480,0.002712264150943396
academic_T3::academic_T3_PG29,T3,academic,2024,37,37,59261,0.0006243566595231265,13117,0.0028207669436608983
academic_T3::academic_T3_PG29,T3,academic,2025,23,23,59261,0.0003881135991630246,6416,0.003584788029925187
academic_T3::academic_T3_PG30,T3,academic,2000,0,0,59261,0.0,88,0.0
academic_T3::academic_T3_PG30,T3,academic,2001,0,0,59261,0.0,88,0.0
academic_T3::academic_T3_PG30,T3,academic,2002,0,0,59261,0.0,115,0.0
academic_T3::academic_T3_PG30,T3,academic,2003,0,0,59261,0.0,141,0.0
academic_T3::academic_T3_PG30,T3,academic,2004,0,0,59261,0.0,141,0.0
academic_T3::academic_T3_PG30,T3,academic,2005,0,0,59261,0.0,167,0.0
academic_T3::academic_T3_PG30,T3,academic,2006,0,0,59261,0.0,203,0.0
academic_T3::academic_T3_PG30,T3,academic,2007,1,1,59261,1.687450431143585e-05,256,0.00390625
academic_T3::academic_T3_PG30,T3,academic,2008,1,1,59261,1.687450431143585e-05,310,0.0032258064516129032
academic_T3::academic_T3_PG30,T3,academic,2009,0,0,59261,0.0,366,0.0
academic_T3::academic_T3_PG30,T3,academic,2010,0,0,59261,0.0,510,0.0
academic_T3::academic_T3_PG30,T3,academic,2011,0,0,59261,0.0,559,0.0
academic_T3::academic_T3_PG30,T3,academic,2012,0,0,59261,0.0,737,0.0
academic_T3::academic_T3_PG30,T3,academic,2013,0,0,59261,0.0,848,0.0
academic_T3::academic_T3_PG30,T3,academic,2014,0,0,59261,0.0,986,0.0
academic_T3::academic_T3_PG30,T3,academic,2015,3,3,59261,5.0623512934307556e-05,1111,0.0027002700270027003
academic_T3::academic_T3_PG30,T3,academic,2016,1,1,59261,1.687450431143585e-05,1187,0.0008424599831508003
academic_T3::academic_T3_PG30,T3,academic,2017,4,4,59261,6.74980172457434e-05,1573,0.0025429116338207248
academic_T3::academic_T3_PG30,T3,academic,2018,7,7,59261,0.00011812153018005096,2404,0.0029118136439267887
academic_T3::academic_T3_PG30,T3,academic,2019,12,12,59261,0.00020249405173723023,3687,0.0032546786004882017
academic_T3::academic_T3_PG30,T3,academic,2020,13,13,59261,0.00021936855604866607,4362,0.0029802842732691427
academic_T3::academic_T3_PG30,T3,academic,2021,11,11,59261,0.00018561954742579438,5381,0.0020442296970823266
academic_T3::academic_T3_PG30,T3,academic,2022,9,9,59261,0.00015187053880292266,6028,0.0014930325149303252
academic_T3::academic_T3_PG30,T3,academic,2023,30,30,59261,0.0005062351293430756,8480,0.003537735849056604
academic_T3::academic_T3_PG30,T3,academic,2024,34,34,59261,0.000573733146588819,13117,0.0025920561103910957
academic_T3::academic_T3_PG30,T3,academic,2025,16,16,59261,0.0002699920689829736,6416,0.0024937655860349127
academic_T3::academic_T3_PG31,T3,academic,2000,0,0,59261,0.0,88,0.0
academic_T3::academic_T3_PG31,T3,academic,2001,0,0,59261,0.0,88,0.0
academic_T3::academic_T3_PG31,T3,academic,2002,0,0,59261,0.0,115,0.0
academic_T3::academic_T3_PG31,T3,academic,2003,0,0,59261,0.0,141,0.0
academic_T3::academic_T3_PG31,T3,academic,2004,0,0,59261,0.0,141,0.0
academic_T3::academic_T3_PG31,T3,academic,2005,0,0,59261,0.0,167,0.0
academic_T3::academic_T3_PG31,T3,academic,2006,2,2,59261,3.37490086228717e-05,203,0.009852216748768473
academic_T3::academic_T3_PG31,T3,academic,2007,1,1,59261,1.687450431143585e-05,256,0.00390625
academic_T3::academic_T3_PG31,T3,academic,2008,3,3,59261,5.0623512934307556e-05,310,0.00967741935483871
academic_T3::academic_T3_PG31,T3,academic,2009,3,3,59261,5.0623512934307556e-05,366,0.00819672131147541
academic_T3::academic_T3_PG31,T3,academic,2010,1,1,59261,1.687450431143585e-05,510,0.00196078431372549
academic_T3::academic_T3_PG31,T3,academic,2011,3,3,59261,5.0623512934307556e-05,559,0.005366726296958855
academic_T3::academic_T3_PG31,T3,academic,2012,4,4,59261,6.74980172457434e-05,737,0.005427408412483039
academic_T3::academic_T3_PG31,T3,academic,2013,6,6,59261,0.00010124702586861511,848,0.007075471698113208
academic_T3::academic_T3_PG31,T3,academic,2014,5,5,59261,8.437252155717925e-05,986,0.005070993914807302
academic_T3::academic_T3_PG31,T3,academic,2015,7,7,59261,0.00011812153018005096,1111,0.0063006300630063005
academic_T3::academic_T3_PG31,T3,academic,2016,1,1,59261,1.687450431143585e-05,1187,0.0008424599831508003
academic_T3::academic_T3_PG31,T3,academic,2017,1,1,59261,1.687450431143585e-05,1573,0.0006357279084551812
academic_T3::academic_T3_PG31,T3,academic,2018,7,7,59261,0.00011812153018005096,2404,0.0029118136439267887
academic_T3::academic_T3_PG31,T3,academic,2019,13,13,59261,0.00021936855604866607,3687,0.003525901817195552
academic_T3::academic_T3_PG31,T3,academic,2020,10,10,59261,0.0001687450431143585,4362,0.0022925263640531865
academic_T3::academic_T3_PG31,T3,academic,2021,11,11,59261,0.00018561954742579438,5381,0.0020442296970823266
academic_T3::academic_T3_PG31,T3,academic,2022,8,8,59261,0.0001349960344914868,6028,0.0013271400132714001
academic_T3::academic_T3_PG31,T3,academic,2023,8,8,59261,0.0001349960344914868,8480,0.0009433962264150943
academic_T3::academic_T3_PG31,T3,academic,2024,13,13,59261,0.00021936855604866607,13117,0.0009910802775024777
academic_T3::academic_T3_PG31,T3,academic,2025,8,8,59261,0.0001349960344914868,6416,0.0012468827930174563
academic_T3::academic_T3_PG33,T3,academic,2000,0,0,59261,0.0,88,0.0
academic_T3::academic_T3_PG33,T3,academic,2001,1,1,59261,1.687450431143585e-05,88,0.011363636363636364
academic_T3::academic_T3_PG33,T3,academic,2002,0,0,59261,0.0,115,0.0
academic_T3::academic_T3_PG33,T3,academic,2003,0,0,59261,0.0,141,0.0
academic_T3::academic_T3_PG33,T3,academic,2004,1,1,59261,1.687450431143585e-05,141,0.0070921985815602835
academic_T3::academic_T3_PG33,T3,academic,2005,0,0,59261,0.0,167,0.0
academic_T3::academic_T3_PG33,T3,academic,2006,1,1,59261,1.687450431143585e-05,203,0.0049261083743842365
academic_T3::academic_T3_PG33,T3,academic,2007,2,2,59261,3.37490086228717e-05,256,0.0078125
academic_T3::academic_T3_PG33,T3,academic,2008,3,3,59261,5.0623512934307556e-05,310,0.00967741935483871
academic_T3::academic_T3_PG33,T3,academic,2009,0,0,59261,0.0,366,0.0
academic_T3::academic_T3_PG33,T3,academic,2010,3,3,59261,5.0623512934307556e-05,510,0.0058823529411764705
academic_T3::academic_T3_PG33,T3,academic,2011,3,3,59261,5.0623512934307556e-05,559,0.005366726296958855
academic_T3::academic_T3_PG33,T3,academic,2012,5,5,59261,8.437252155717925e-05,737,0.0067842605156037995
academic_T3::academic_T3_PG33,T3,academic,2013,4,4,59261,6.74980172457434e-05,848,0.0047169811320754715
academic_T3::academic_T3_PG33,T3,academic,2014,3,3,59261,5.0623512934307556e-05,986,0.0030425963488843813
